RESIDENCE,BIRTHPLACE,NATIONALITY,EG_FGN_RESIDENT,ID_TYPE,CUSTOMER_SEGMENT,INDUSTRY,JOB_TITLE,INCOME_SOURCE,SEX,TITLE,AGE,CONTACT_DATE,ACCOUNT_SINCE,DATE_TIME_LOANS,LOAN_START_DATE,LOAN_END_DATE,CUSTOMER_TYPE,KYC_DATE,KYC_REMAINING_DAYS,KYC_YEARS_INT,KYC_RISK_RATE,KYC_RISK_CATEG,CUSTOMER_STATUS,CURRENCY,INTEREST_BASIS,LOAN_MONTHS,LOAN_AMOUNT,TOTAL_LOAN_AMOUNT,TOT_INTEREST_AMT,MONTHLY_PAYMENT,CONTRACT_TYPE,ISL&SME_REPAY_TYPE,HAS_CHRG,CHRG_CODE,INTEREST_RATE,LOAN_TYPE,LOAN_SUB_TYPE,POSTING_RESTRICT,TOTAL_MONTHLY_INCOME,JOINT_SEPARAT,MARITAL_STATUS,DTI,MONTHLY_PAYMENT_BURDEN,ANNUALIZED_PAYMENT_BURDEN,CUMULATIVE_INTEREST_PCT,EFFECTIVE_INTEREST_RATE,INTEREST_TO_INCOME_RATIO,INTEREST_COVERAGE,PAYMENT_TO_LOAN_RATIO,PRINCIPAL_SHARE_PER_MONTH,LOAN_TO_INCOME_EXPOSURE,TOTAL_COST_TO_INCOME_EXPOSURE,INTEREST_SHARE_TOTAL,PRINCIPAL_SHARE_TOTAL,PRINCIPAL_TO_INTEREST_RATIO,OVERDUE_STATUS
Giza,Giza,EG,EG,National ID,Thahabi,Bank Staff,Employee,Salary,M,MR,40.95,2018-02-12,2018-02-12,2024-07-25,2023-07-19,2033-07-24,Special,2024-07-28,1431,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,120,120000.0,254849.4147112945,134849.41471129446,2123.7451225941204,AMORT,Demand,1,Stamp Duty,17.5,Personal Loan,Unsecured Staff Personal Loans,Post No Debits,,,,,,,1.1237451225941206,0.11237451225941206,,1.8898815041719963,0.01769787602161767,0.4708662962241515,,,0.5291337037758485,0.4708662962241514,0.889881504171996,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Others,Other,M,MR,40.13,2019-09-08,2019-09-08,2022-09-01,2019-09-25,2040-03-01,Normal,2024-12-05,1561,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,128983.0,240000.9182710299,111017.91827102988,1000.0038261292912,AMORT,Monthly,1,Stamp Duty,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,Dormant Accounts Debit Restriction,5000.0,SEPARATE,MARRIED,48.000183654205976,0.20000076522585822,2.4000091827102987,0.8607174454852956,0.04303587227426478,1.1101791827102987,2.16182146097454,0.007752989356188731,0.5374271104010577,0.10748583333333334,0.20000076522585825,0.46257288959894227,0.5374271104010576,1.1618214609745399,CUR
Cairo,Cairo,EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,43.02,2011-01-20,2021-02-11,2022-08-01,2021-09-30,2026-10-01,Normal,2021-02-11,-197,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,60,1000000.0,1556433.0685330129,556433.0685330129,25940.55114221688,AMORT,Monthly,1,Admin Charge on LD Retail,19.0,Personal Loan,P-Sel&Prof-Non Corp Relations Fixed,KYC Update Needed,,,,,,,0.5564330685330129,0.11128661370660257,,2.7971613416801637,0.02594055114221688,0.6424947016465871,,,0.357505298353413,0.642494701646587,1.797161341680164,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,42.31,2020-10-27,2020-10-27,2022-09-01,2021-10-04,2026-10-02,Normal,2020-10-27,61,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,153000.0,204204.02974739816,51204.02974739816,3403.400495789969,AMORT,Monthly,1,Statement Charge for LD,12.0,Personal Loan,Secured Personal Loans,ID Update Needed,,,,,,,0.33466686109410565,0.06693337221882113,,3.988046072834227,0.02224444768490176,0.749250640103734,,,0.25074935989626607,0.749250640103734,2.988046072834227,PDO
Alexandria,Alexandria,EG,EG,National ID,Upper Privilege,Professionals,Self Employed,Private business,M,MR,53.63,2013-06-02,2013-06-02,2023-10-15,2022-06-22,2025-06-15,Normal,2024-10-02,1132,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,36,2000000.0,2584948.744263544,584948.7442635437,71804.13178509843,AMORT,Demand,1,Admin Charge on LD Retail,17.5,Personal Loan,PL-Upper Priviege Surrogates Fixed,NO RESTRICTION,900000.0,SEPARATE,MARRIED,2.872165271403938,0.07978236865010938,0.9573884238013125,0.29247437213177185,0.09749145737725728,0.21664768306057175,4.419102989131159,0.03590206589254922,0.7737097319389222,0.06172839506172839,0.07978236865010939,0.22629026806107774,0.7737097319389221,3.4191029891311584,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,MRS,48.38,2022-12-25,2022-12-25,2024-07-01,2022-12-29,2029-01-01,Normal,2022-12-25,850,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,72,500000.0,915255.6823044766,415255.6823044766,12711.884476451063,AMORT,Demand,1,Statement Charge for LD,22.5,Personal Loan,P-Sel&Prof-Non Corp Relations Fixed,NO RESTRICTION,,,,,,,0.8305113646089533,0.13841856076815887,,2.2040774426619083,0.025423768952902125,0.5462954337973351,,,0.45370456620266486,0.5462954337973351,1.204077442661908,PDO
Cairo,Cairo,EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,83.99,2011-03-24,1980-01-01,2024-08-01,2021-03-04,2026-02-13,Normal,2023-01-11,502,4,MEDIUM,Low Risk Customer,Low Risk,EGP,A,60,80000.0,110447.26088105788,30447.26088105788,1840.7876813509647,AMORT,Monthly,0,NO CHARGE,13.5,Personal Loan,Secured Personal Loans,ID Update Needed,,,,,,,0.3805907610132235,0.0761181522026447,,3.6274941549757047,0.023009846016887058,0.7243276054274723,,,0.27567239457252757,0.7243276054274724,2.6274941549757047,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Freelancer,Private business,F,MRS,64.62,2021-06-29,2021-06-29,2024-08-01,2022-03-09,2026-03-03,Normal,2021-06-29,306,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,48,500000.0,643859.9014503614,143859.90145036136,13413.747946882528,AMORT,Demand,1,Statement Charge for LD,13.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.28771980290072274,0.07192995072518069,,4.475603659943589,0.026827495893765055,0.776566453158052,,,0.22343354684194802,0.776566453158052,3.475603659943589,PDO
Giza,Sharqia,EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,MR,46.45,2010-06-10,2001-08-20,2024-07-25,2022-08-16,2032-08-24,Special,2024-11-17,1543,5,LOW,Low Risk Customer,Marginally,EGP,B,120,505000.0,940914.5963479398,435914.5963479398,7840.954969566165,AMORT,Demand,1,Stamp Duty,14.000000000000002,Personal Loan,Unsecured Staff Personal Loans,Post No Credits,,,,,,,0.8631972204909699,0.08631972204909699,,2.158483804467326,0.015526643504091416,0.5367118354419241,,,0.4632881645580758,0.5367118354419242,1.158483804467326,CUR
Alexandria,Alexandria,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Retired,Other,M,MR,49.2,2023-06-19,2023-06-19,2023-10-01,2023-06-25,2033-07-01,Normal,2023-06-19,1027,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,120,265000.0,593618.0900487434,328618.0900487434,4946.817417072862,AMORT,Demand,1,Stamp Duty,19.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,ID Update Needed,,,,,,,1.2400682643348808,0.12400682643348808,,1.806407218667399,0.018667235536124007,0.446414966865717,,,0.553585033134283,0.446414966865717,0.8064072186673988,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,49.51,2021-02-16,2021-02-16,2023-10-04,2022-11-06,2029-11-05,Normal,2021-02-16,173,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,84,700000.0,1167889.3598859117,467889.3598859117,13903.444760546568,AMORT,Demand,1,Statement Charge for LD,16.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,125000.0,,,9.343114879087294,0.11122755808437254,1.3347306970124706,0.6684133712655881,0.09548762446651259,0.5347306970124706,2.4960801847913046,0.019862063943637955,0.5993718446654753,0.06666666666666667,0.11122755808437254,0.4006281553345247,0.5993718446654752,1.4960801847913046,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,35.77,2021-06-27,2021-06-27,2022-08-01,2021-06-29,2028-07-01,Normal,2021-06-27,304,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,110000.0,187494.26119426044,77494.26119426044,2232.07453802691,AMORT,Monthly,1,Admin Charge on LD Retail,16.75,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.7044932835841858,0.1006418976548837,,2.4194599484503128,0.020291586709335546,0.5866846233017788,,,0.41331537669822127,0.5866846233017787,1.4194599484503128,PDO
Giza,Giza,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Retired,Other,F,MRS,64.67,2011-01-27,2006-01-05,2024-07-24,2022-06-23,2025-06-24,Normal,2022-04-04,585,5,LOW,Low Risk Customer,Low Risk,EGP,A,36,50000.0,60649.11360592557,10649.113605925571,1684.6976001645992,AMORT,Demand,0,NO CHARGE,13.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.21298227211851142,0.07099409070617048,,5.69522646205766,0.033693952003291984,0.8244143570651439,,,0.17558564293485612,0.8244143570651439,4.695226462057659,CUR
Cairo,Cairo,EG,EG,Passport,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MESSRS,38.71,2022-11-29,2022-11-29,2024-07-24,2023-01-29,2026-01-21,Normal,2024-12-02,1558,5,LOW,Foreigners with address in Egypt,Non-Borrower,EGP,B,36,90000.0,147023.56752759332,57023.56752759332,4083.987986877592,AMORT,Demand,0,NO CHARGE,35.25,Personal Loan,Secured Personal loan VAR-CD,NO RESTRICTION,,,,,,,0.6335951947510369,0.21119839825034561,,2.578294798136746,0.04537764429863991,0.6121467565607047,,,0.3878532434392953,0.6121467565607047,1.5782947981367461,PDO
Cairo,Cairo,EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",House Wife,Other,F,MRS,59.57,2011-01-13,2016-07-20,2024-08-01,2023-11-15,2026-11-12,Normal,2023-10-30,794,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,36,1050000.0,1463227.474816609,413227.47481660894,40645.20763379469,AMORT,Demand,0,NO CHARGE,23.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.39354997601581804,0.13118332533860602,,3.5409733475877707,0.03870972155599495,0.7175917743969371,,,0.2824082256030629,0.7175917743969371,2.5409733475877707,CUR
Damietta,Damietta,EG,EG,National ID,Privilege,Professionals,Freelancer,Private business,M,MR,33.47,2023-02-13,2023-02-13,2024-08-01,2023-11-01,2026-10-30,Normal,2023-02-13,535,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,36,900000.0,1254194.978414236,354194.9784142361,34838.74940039545,AMORT,Demand,0,NO CHARGE,23.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.39354997601581787,0.13118332533860597,,3.5409733475877716,0.03870972155599494,0.7175917743969371,,,0.28240822560306283,0.7175917743969372,2.5409733475877716,PDO
Cairo,Cairo,EG,EG,National ID,Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MESSRS,55.9,2018-07-05,2018-07-05,2024-08-01,2021-06-14,2025-05-24,Normal,2024-09-04,1104,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,48,270000.0,347684.3467831951,77684.3467831951,7243.423891316565,AMORT,Monthly,0,NO CHARGE,13.0,Personal Loan,Secured Personal Loans,Dormant Accounts Debit Restriction,,,,,,,0.2877198029007226,0.07192995072518064,,4.475603659943591,0.026827495893765055,0.7765664531580521,,,0.22343354684194797,0.7765664531580521,3.475603659943591,PDO
Damietta,Damietta,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,26.63,2024-01-02,2024-01-02,2024-08-01,2024-02-08,2026-12-01,Normal,2024-01-02,1224,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,34,40000.0,55513.395039896925,15513.395039896925,1632.7469129381448,AMORT,Demand,1,Statement Charge for LD,24.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,SINGLE,,,,0.3878348759974231,0.13688289741085521,,3.578416903400519,0.04081867282345362,0.7205468152551722,,,0.27945318474482783,0.7205468152551722,2.578416903400519,CUR
Cairo,Cairo,EG,EG,National ID,Upper Privilege,"Others (Goodwife, Non Adult ...)",House Wife,Other,F,MRS,67.08,2010-10-21,2008-01-02,2024-08-01,2022-12-12,2025-12-11,Normal,2025-01-12,1234,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,36,2365000.0,3014329.130308968,649329.130308968,83731.36473080466,AMORT,Demand,0,NO CHARGE,16.5,Personal Loan,Secured Personal Loans,NO RESTRICTION,10000.0,SEPARATE,MARRIED,301.4329130308968,8.373136473080466,100.4776376769656,0.27455777180083213,0.09151925726694404,21.644304343632268,4.642220700732571,0.035404382550023115,0.78458585567847,6.569444444444445,8.373136473080466,0.21541414432153,0.7845858556784701,3.64222070073257,CUR
Menoufia,Menoufia,EG,EG,National ID,Upper Privilege,Professionals,Freelancer,Private business,M,MR,44.43,2010-11-04,2009-07-28,2024-08-01,2023-11-13,2028-11-11,Normal,2020-12-27,-243,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,60,6777900.0,11522819.50753224,4744919.507532239,192046.991792204,AMORT,Demand,0,NO CHARGE,23.25,Personal Loan,Secured Personal Loans,KYC Update Needed,,,,,,,0.7000574672881333,0.14001149345762667,,2.428454158019023,0.02833429112146889,0.5882154099150316,,,0.4117845900849682,0.5882154099150316,1.4284541580190226,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Others,Real Estates,M,MR,57.21,2020-01-02,2020-01-02,2024-08-01,2021-10-20,2026-10-05,Normal,2024-11-06,1532,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,144000.0,194382.1862675919,50382.1862675919,3239.703104459865,AMORT,Quarterly,0,NO CHARGE,12.5,Personal Loan,Secured Personal Loans,Post No Debits,5000.0,SEPARATE,MARRIED,38.87643725351838,0.6479406208919729,7.775287450703676,0.3498762935249437,0.06997525870498875,2.015287450703676,3.8581530629731193,0.022497938225415726,0.7408086243137816,0.48,0.647940620891973,0.2591913756862184,0.7408086243137816,2.8581530629731193,PDO
Cairo,Cairo,EG,EG,National ID,Upper Privilege,Professionals,Freelancer,Private business,M,MR,83.58,2019-09-24,2019-09-24,2024-08-01,2022-08-04,2025-08-01,Normal,2021-10-14,48,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,36,1400000.0,1710338.4814814434,310338.4814814434,47509.40226337343,AMORT,Demand,1,Statement Charge for LD,13.5,Personal Loan,Secured Personal Loans,Dormant Accounts Debit Restriction,,,,,,,0.2216703439153167,0.0738901146384389,,5.5112033587227325,0.03393528733098102,0.8185514242697518,,,0.1814485757302482,0.8185514242697518,4.5112033587227325,PDO
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,35.28,2013-10-09,2013-10-09,2022-09-01,2020-07-27,2027-08-01,Normal,2023-11-30,1191,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,90000.0,156687.00121523184,66687.00121523184,1865.3214430384744,AMORT,Monthly,1,Admin Charge on LD Retail,17.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.7409666801692426,0.10585238288132037,,2.349588350952019,0.020725793811538603,0.5743935317031961,,,0.4256064682968039,0.5743935317031962,1.3495883509520186,CUR
Qalyubia,Qalyubia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,46.92,2020-09-13,2020-09-13,2022-09-01,2020-09-20,2028-10-01,Normal,2020-09-13,17,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,272000.0,453604.6351936541,181604.6351936541,4725.048283267231,AMORT,Monthly,1,Statement Charge for LD,14.000000000000002,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,Post No Debits,12500.0,,,36.28837081549233,0.37800386266137853,4.536046351936542,0.6676640999766695,0.08345801249708369,1.816046351936541,2.497759127733457,0.017371501041423647,0.599641138772484,0.22666666666666666,0.3780038626613784,0.40035886122751585,0.5996411387724842,1.4977591277334568,PDO
Giza,Giza,EG,EG,National ID,Mass,Professionals,Freelancer,Private business,M,MR,50.09,2021-03-03,2021-03-03,2022-08-01,2021-04-27,2026-05-01,Normal,2021-03-03,188,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,437500.0,610791.5847964253,173291.5847964253,10179.859746607088,AMORT,Monthly,1,Stamp Duty,14.000000000000002,Auto Loan,AL-SELF EMPL & PROF DP > 50%,ID Update Needed,,,,,,,0.3960950509632578,0.07921901019265157,,3.5246465401880545,0.02326825084938763,0.7162836078460663,,,0.2837163921539338,0.7162836078460663,2.5246465401880545,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Others,Other,F,MS,31.33,2021-04-13,2021-04-13,2022-09-01,2021-04-28,2028-05-01,Normal,2021-04-13,229,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,200000.0,305624.98425943265,105624.98425943263,3638.392669755151,AMORT,Monthly,1,Stamp Duty,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,16666.0,,SINGLE,18.338232584869353,0.21831229267701613,2.619747512124194,0.5281249212971632,0.07544641732816616,0.9053932236669406,2.8934914064343578,0.018191963348775757,0.654396761719677,0.14286285737143772,0.2183122926770161,0.3456032382803229,0.6543967617196771,1.8934914064343578,CUR
Dakahlia,Dakahlia,EG,EG,National ID,Thahabi,Professionals,Self Employed,Private business,M,MR,37.24,2020-07-27,2020-07-27,2024-08-01,2022-12-07,2025-12-05,Normal,2020-07-27,-31,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,36,558000.0,686560.2265792164,128560.22657921644,19071.117404978235,AMORT,Demand,0,NO CHARGE,14.000000000000002,Personal Loan,Secured Personal Loans,ID Update Needed,,,,,,,0.23039467128891836,0.07679822376297278,,5.340378162418458,0.03417762975802551,0.8127473430557327,,,0.1872526569442673,0.8127473430557327,4.340378162418458,PDO
Alexandria,Alexandria,EG,EG,National ID,Upper Privilege,Professionals,Self Employed,Private business,M,MR,54.86,2010-11-04,2009-05-05,2024-08-01,2024-04-17,2027-04-15,Normal,2025-02-10,1263,4,MEDIUM,Low Risk Customer,Low Risk,EGP,B,36,930000.0,1384852.915199297,454852.915199297,38468.13653331381,AMORT,Demand,0,NO CHARGE,28.000000000000004,Personal Loan,Secured Personal Loans,Dormant Accounts Debit Restriction,1000000.0,SEPARATE,MARRIED,1.384852915199297,0.03846813653331381,0.4616176383997657,0.48908915612827636,0.16302971870942545,0.15161763839976566,3.044616993589046,0.0413635876702299,0.6715514621032239,0.025833333333333333,0.0384681365333138,0.32844853789677597,0.671551462103224,2.044616993589046,CUR
Sharqia,Sharqia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,38.91,2018-07-05,2018-07-05,2022-08-01,2018-07-11,2026-01-01,Normal,2018-07-05,-784,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,26000.0,44631.79783119224,18631.79783119224,531.3309265618124,AMORT,Monthly,1,Stamp Duty,17.0,Personal Loan,Per-Loan sal-inst-tr Group deals,KYC Update Needed,,JOINT,,,,,0.7166076088920093,0.10237251555600133,,2.395463832077029,0.020435804867762013,0.5825443128761696,,,0.4174556871238304,0.5825443128761696,1.3954638320770287,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,26.19,2021-02-14,2021-02-14,2023-10-26,2022-02-09,2025-11-22,Normal,2021-02-14,171,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,45,230000.0,291819.0235014009,61819.023501400894,6484.86718892002,AMORT,Demand,0,NO CHARGE,13.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.2687783630495691,0.07167423014655176,,4.72053757844926,0.02819507473443487,0.7881597205018948,,,0.2118402794981052,0.7881597205018948,3.7205375784492603,PDO
Giza,Giza,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,41.44,2022-02-24,2022-02-24,2023-10-26,2023-02-05,2025-02-01,Normal,2022-02-24,546,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,24,31000.0,39428.99170880077,8428.991708800764,1642.8746545333652,AMORT,Demand,0,NO CHARGE,24.25,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.27190295834841177,0.13595147917420589,,4.677782713634978,0.05299595659785049,0.7862235034805781,,,0.21377649651942193,0.7862235034805779,3.6777827136349774,PDO
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,54.04,2023-08-07,2023-08-07,2023-10-04,2023-08-10,2030-08-05,Normal,2023-08-07,1076,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,84,250000.0,447550.3030517481,197550.30305174808,5327.9797982350965,AMORT,Demand,1,Admin Charge on LD Retail,18.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,55000.0,,MARRIED,8.13727823730451,0.09687235996791084,1.1624683196149301,0.7902012122069924,0.11288588745814176,0.5131176702642807,2.2655004631124904,0.021311919192940385,0.5585964265811114,0.05411255411255411,0.09687235996791084,0.4414035734188885,0.5585964265811115,1.2655004631124902,CUR
Menoufia,Menoufia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,33.39,2020-10-01,2020-10-01,2023-10-04,2020-10-07,2028-10-05,Normal,2020-10-01,35,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,262000.0,436927.9941938875,174927.9941938875,4551.333272852995,AMORT,Monthly,1,Admin Charge on LD Retail,14.000000000000002,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,ID Update Needed,,,,,,,0.6676640999766699,0.08345801249708373,,2.497759127733456,0.017371501041423643,0.599641138772484,,,0.40035886122751596,0.599641138772484,1.4977591277334559,PDO
Beheira,Beheira,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,41.4,2022-09-12,2022-09-12,2024-07-10,2022-09-14,2027-09-10,Normal,2022-09-12,746,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,60,44000.0,67758.79222519527,23758.79222519527,1129.3132037532546,AMORT,Demand,1,Admin Charge on LD Retail,18.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.5399725505726197,0.10799451011452395,,2.8519459904758846,0.02566620917621033,0.6493622237800033,,,0.3506377762199967,0.6493622237800033,1.8519459904758846,CUR
Giza,Giza,EG,EG,National ID,Privilege,Professionals,Businessman,Salary,M,MR,58.45,2011-01-27,1980-01-01,2024-07-19,2022-02-23,2027-02-18,Normal,2021-10-20,54,4,MEDIUM,Low Risk Customer,Low Risk,EGP,A,60,1750000.0,2389072.669643536,639072.6696435353,39817.87782739225,AMORT,Demand,0,NO CHARGE,13.0,Personal Loan,Secured Personal Loans,ID Update Needed,,,,,,,0.3651843826534487,0.07303687653068974,,3.738342731783732,0.022753073044224144,0.7325017870892606,,,0.26749821291073944,0.7325017870892602,2.7383427317837308,CUR
Cairo,Sudan,EG,EG,National ID,Beyond Banking,Professionals,Freelancer,Private business,M,MR,60.74,2023-03-16,2023-03-16,2024-07-19,2023-05-02,2028-05-01,Normal,2023-03-16,566,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,B,60,3000000.0,4768899.068697507,1768899.0686975066,79481.65114495845,AMORT,Demand,0,NO CHARGE,20.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,MARRIED,,,,0.5896330228991689,0.11792660457983377,,2.6959701393302162,0.02649388371498615,0.6290760103713764,,,0.37092398962862355,0.6290760103713764,1.6959701393302162,CUR
Sohag,Sohag,EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,M,MR,57.54,2014-06-23,2014-06-23,2024-07-21,2023-05-24,2026-05-21,Normal,2022-02-20,542,5,LOW,Low Risk Customer,Low Risk,EGP,B,36,450000.0,610336.0908463048,160336.09084630478,16953.780301286242,AMORT,Demand,1,Statement Charge for LD,21.0,Personal Loan,Secured Personal Loans,NO RESTRICTION,,,,,,,0.35630242410289953,0.1187674747009665,,3.8066045369121646,0.03767506733619165,0.7372986896056247,,,0.26270131039437533,0.7372986896056246,2.8066045369121646,PDO
